Argument ID	Conclusion	Stance	Premise	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Question	entropy	max_prob	max_completion	num_premises
A23458	Surrogacy should be banned	in favor of	surrogacy  creates complicated mental situations for the mother and adoptive mother, using a child as a bargaining tool.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	Should surrogacy be banned	0.46121392953706536	0.31067929751223855	sometimes the only way that people can have children of their own is by having a surrogate to carry the child.	77.0
A23459	We should end the use of economic sanctions	against	we need these sanctions to protect our security	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we end the use of economic sanctions	0.5546104726419927	0.07897766227373658	they only hurt the poorest of society and are an outdated punishment.	75.0
A23460	We should abolish safe spaces	in favor of	safe spaces may be the intention but people do not necessarily adhere to such titles and their would be no differentiation of a safe space vs. negative.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	Should we abolish safe spaces	0.5799236384347288	0.3076369855669228	sometimes the only place an oppressed person can go to is a safe space.	71.0
A23461	We should ban private military companies	in favor of	private companies have less strict guidelines and less oversight which makes them careless	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	Should we ban private military companies	0.5469254779020611	0.9173340444648487	they have no need in society today with the amount of military we have	69.0
A23462	We should subsidize embryonic stem cell research	in favor of	it can help cure diseases & the research looks promising	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	Should we subsidize embryonic stem cell research	0.6093507121598506	0.17354981100944167	there are other stem cells that aren't from embryos that could be used instead.	70.0
A23463	We should adopt libertarianism	against	without any sense or order or control, criminals would run rife.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	Should we adopt libertarianism	0.5483313966761435	0.2982987717471663	we shouldn't adopt libertarianism because not everyone seems to think about things in the same way, some people have no interest in politics at all	74.0
A23465	Entrapment should be legalized	against	entrapment should not be legalised if it induces a person to commit a crime that they would have otherwise been unlikely to commit	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	Should entrapment be legalized	0.5421695246055136	0.16528824475431544	sometimes entrapment is the only way to ensure that criminals are captured and charged, therefore we should legalise it.	69.0
A23466	We should ban telemarketing	against	telemarketing is a valid means of advertising and is not dangerous for the people	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we ban telemarketing	0.5619857603750562	0.8539896829822932	no, it would eliminate way to many jobs.	71.0
A23467	Social media brings more harm than good	against	social media does not bring more harm than good because many people find it easier to talk to people on social media than they do in real life	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	Does social media bring more harm than good	0.5778651914581594	0.19195994509883205	people are meaner to each other online because they can't see each other.	72.0
A23468	We should adopt an austerity regime	against	juggling debt in never a good option compared to paying it off properly.	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	Should we adopt an austerity regime	0.5525827081617566	0.2779228681418165	people should not have to endure higher taxes to pay for the government's inefficiency.	69.0
A23470	We should adopt a zero-tolerance policy in schools	in favor of	a zero tolerance policy will lead to safer schools by removing troublemakers immediately	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	Should we adopt a zero-tolerance policy in schools	0.5430597028403381	0.10138373049240756	a zero tolerance policy at school is a good idea because children need to be disciplined as it might cut crime in the future.	72.0
A23471	We should legalize prostitution	in favor of	some women have no other way to support themselves and their children	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	Should we legalize prostitution	0.5592150120350576	0.1607758139165729	women should have the right to decide what to do with their body and that should include being able to sell it.	69.0
A23472	We should abolish zoos	in favor of	zoos are cruel to the animals taking them out of their natural environment	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	Should we abolish zoos	0.5552826828630145	0.20323312395984386	it is unfair to trap animals from their natural habitat and confine them to small spaces for entertainment.	75.0
A23473	We should ban human cloning	in favor of	human cloning should be banned as it is equivalent to playing god.	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	Should we ban human cloning	0.5751325109378964	0.2996815119579781	though it may sound awful, human cloning can provide perfect matches for organ transplants and prolong the lives of people.	74.0
A23474	The vow of celibacy should be abandoned	against	celibacy is a time honored tradition that allows priests to focus solely on their commitment to the church	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	Should the vow of celibacy be abandoned	0.5634171445714469	0.8539952020934207	it should be abandoned because they have the same desires as every human has	71.0
A23475	We should abolish zoos	in favor of	they are places where the animals are mistreated nobody knows how much an animal suffers that is taken out of its habitat only for human entertainment	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	Should we abolish zoos	0.5552826828630145	0.20323312395984386	it is unfair to trap animals from their natural habitat and confine them to small spaces for entertainment.	75.0
A23476	We should close Guantanamo Bay detention camp	against	Detaining terrorists at Guantanamo Bay ensures they cannot plan future attacks on America.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we close Guantanamo Bay detention camp	0.5752911951619617	0.2562357417080424	not enough scrutiny of guantanamo bay is made available leading to possible abuses of power within the camp.	66.0
A23477	Intelligence tests bring more harm than good	against	intelligence test ensure people are competent.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Do intelligence tests bring more harm than good?	0.540199354637931	0.6495115659594087	sometimes these tests help identify people's strengths.	76.0
A23478	We should fight urbanization	against	urbanization allows easier access to essential services such as healthcare and education	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Should we fight urbanization	0.664793948124377	0.49164746765605316	we should not fight urbanization because it gives people jobs and places to live	61.0
A23479	We should ban the Church of Scientology	in favor of	the church of scientology is a corrupt organization that preaches extreme values and is detrimental to society.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Should we ban the Church of Scientology	0.5426359994277954	0.10720565634165873	people are free to practice any religion they want	74.0
A23481	We should subsidize Wikipedia	in favor of	wikipedia is the only free source of information with references that's guaranteed to be accurate. it's needed, especially for those who can't afford anything else.	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	Should we subsidize Wikipedia	0.5439527694084854	0.04648618413109573	wikipedia is a wonderful source of information for students and adults alike.	70.0
A23482	We should legalize cannabis	against	we shouldn't legalize cannabis as it could introduce more drugs to the user	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Should we legalize cannabis	0.55441887126527	0.18531172199702267	this should be legal as it is no worse than alcohol.	75.0
A23483	We should ban fast food	against	fast food is a cheap treat and to ban it would be to take the joy out of life for many people.	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we ban fast food	0.5521764121491235	0.37433814207829214	people should be able to choose what they want to eat	68.0
A23484	We should ban naturopathy	in favor of	this could cause people to become sicker or die from non qualified people.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	Should we ban naturopathy	0.5619804222503995	0.14405041854035933	people sometimes don't get medical treatment that can cause further illness or harm.	66.0
A23485	We should end the use of economic sanctions	against	economic sanctions help our country.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we end the use of economic sanctions	0.5546104726419927	0.07897766227373658	they only hurt the poorest of society and are an outdated punishment.	75.0
A23486	Entrapment should be legalized	against	entrapment encourages people to commit crime. this is not what law enforcement should be doing.  a person is tempted to do something they would normally not do and the police are creating crime not solving it.	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	Should entrapment be legalized	0.5421695246055136	0.16528824475431544	sometimes entrapment is the only way to ensure that criminals are captured and charged, therefore we should legalise it.	69.0
A23488	We should abolish capital punishment	against	capital punishment is a strong disincentive against commuting crime	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we abolish capital punishment	0.551759790529841	0.1315241460209003	There is ample evidence showing that capital punishment does not constitute effective deterrence.	74.0
A23489	We should introduce compulsory voting	against	it is not right to force people that do not want to participate in voting to do so.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we introduce compulsory voting	0.5502933517464952	0.41682071984567837	no one should be forced to vote. it goes against the principles of our nation and its freedoms. it is a right, but that doesn't mean anyone has to do it.	73.0
A23490	We should abolish the Olympic Games	against	we should not abolish the olympic games because it is a form of entertainment for many people	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abolish the Olympic Games	0.5458334357649889	0.32616547373243754	there is too much scandal and controversy that comes out every time the olympics come around.	71.0
A23491	We should subsidize stay-at-home dads	against	we already provide paid time of work for mothers, the country cannot afford to do the same for both parents.	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	Should we subsidize stay-at-home dads	0.5426148509895035	0.14147371610378176	there are better uses of money than to subsidize non working men.	66.0
A23492	We should adopt libertarianism	in favor of	We should adopt libertarianism because it would lead to fewer international conflicts if states were weaker.	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we adopt libertarianism	0.5483313966761435	0.2982987717471663	we shouldn't adopt libertarianism because not everyone seems to think about things in the same way, some people have no interest in politics at all	74.0
